,title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short,opening_weekend
768,Escobar-Paradise-Lost,3721,155.155,99.0883986283,76.722935906,107.866216444,112.61793012,0.540587161366,283,Escobar: Paradise Lost,http://www.movie-list.com/trailers/escobar,"Biography, Drama, Romance, Thriller",26-Jun-15,http://imdb.com/title/tt2515030/,0.0660675787299,0.0417476667839,0.0,0.246759923085,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106869.0
769,Still-Alice,3389,141.307833333,220.319539926,210.725461925,223.464095013,229.476101613,1.42489285714,98,Still Alice,http://www.movie-list.com/trailers/stillalice,Drama,16-Jan-15,http://imdb.com/title/tt3316960/,0.0487103298198,0.036768157307,0.0,0.318613164125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411000.0
770,Dear-White-People,3650,152.193708333,124.691396795,110.403590352,124.00628674,165.79011686,0.754313023451,199,Dear White People,http://www.movie-list.com/trailers/dearwhitepeople,"Comedy, Drama",17-Oct-14,http://imdb.com/title/tt2235108/,0.0779713718271,0.030517140695,0.0,0.182076764872,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347959.0
771,Rush-2013,2709,112.833333333,111.800083149,96.684507811,120.341097867,107.551397511,0.204779189353,551,Rush (2013),http://www.movie-list.com/trailers/rush2013,"Action, Biography, Drama ",20-Sep-13,http://imdb.com/title/tt1979320/,0.127874073326,0.0619692917178,0.0229085894758,0.329148884576,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187289.0
772,The-Connection,3654,152.208333333,100.575256513,92.0430381557,105.247796284,98.9748771003,0.408692722372,371,The Connection,http://www.movie-list.com/trailers/connection,"Action, Crime, Thriller",15-May-15,http://imdb.com/title/tt2935564/,0.171015623975,0.0972952727783,0.0,0.545488474325,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
773,Home-2015,3615,150.583333333,153.523851531,154.126493037,150.920191842,165.485001325,0.355898653998,421,Home (2015),http://www.movie-list.com/trailers/home15,"Animaton, Comedy",27-Mar-15,http://imdb.com/title/tt3667868/,0.0792890083631,0.0379204842021,0.0,0.176737052483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
774,Knock-Knock,757,31.5315,81.4703237073,70.5559198724,85.3017994474,90.4298507184,0.68770251938,43,Knock Knock,http://www.movie-list.com/trailers/knockknock,"Horror, Thriller",9-Oct-15,http://imdb.com/title/tt3605418/,0.105772231326,0.0819377234293,0.0207572956781,0.349924158865,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943.0
775,Crimson-Peak,2313,96.4296666667,109.746411472,105.758827401,112.804887671,104.54937631,0.553362887597,172,Crimson Peak,http://www.movie-list.com/trailers/crimsonpeak,Horror,16-Oct-15,http://imdb.com/title/tt2554274/,0.182028433969,0.102397950041,0.0,0.391358711666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143310.0
776,Jurassic-World,3839,160.076583333,92.4103855755,89.7460146074,95.2478558879,84.8667579227,0.358353221957,419,Jurassic World,http://www.movie-list.com/trailers/jurassicworld,,12-Jun-15,http://imdb.com/title/tt0369610/,0.0869487293746,0.0761904143277,0.0,0.359375076587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204600000.0
777,Muck,3783,157.740916667,41.4955813173,38.7971577966,42.1351690427,45.3137423138,0.43008789794,356,Muck,http://www.movie-list.com/trailers/muck,Horror,13-Mar-15,http://imdb.com/title/tt2207484/,0.1059945662,0.024724100367,0.0,0.154356106203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
778,Rock-the-Kasbah,2788,116.241125,152.063213381,126.433083651,164.588415001,154.90320239,0.611280864198,189,Rock the Kasbah,http://www.movie-list.com/trailers/rockthekasbah,Comedy,23-Oct-15,http://imdb.com/title/tt3164256/,0.10228661065,0.0469432638,0.0,0.280230311113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470592.0
779,Furious-7,3904,162.787625,136.249870964,136.511787633,137.539167472,129.04391521,0.251347587719,608,Furious 7,http://www.movie-list.com/trailers/furious7,"Action, Crime, Thriller",3-Apr-15,http://imdb.com/title/tt2820852/,0.12127774065,0.0714682899177,0.0,0.277570701171,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147187040.0
780,Youre-Not-You,3650,152.193708333,132.065362265,121.88453609,137.306997278,131.884798465,0.428362206573,355,You're Not You,http://www.movie-list.com/trailers/yourenotyou,Drama,10-Oct-14,http://imdb.com/title/tt1198156/,0.0976795536899,0.0395081709035,0.0,0.178722504712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
781,American-Hustle,2678,111.653208333,95.8845611778,79.6936242825,101.64722045,108.747530489,0.598047358834,183,American Hustle,http://www.movie-list.com/trailers/americanhustle,Drama,13-Dec-13,http://imdb.com/title/tt1800241/,0.0816871577087,0.0534356832413,0.0,0.181159108295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740455.0
782,Life,3313,110.4,141.959006033,150.833945922,144.396747059,106.26183398,0.541285956007,197,Life,http://www.movie-list.com/trailers/life,"Biography, Drama",4-Dec-15,http://imdb.com/title/tt2948840/,0.0834713720255,0.0255997064946,0.0,0.163358403243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
783,It-Follows,3145,131.131,56.7204366068,53.0351979998,58.3079799888,58.2581725551,0.905041666667,143,It Follows,http://www.movie-list.com/trailers/itfollows,"Thriller, Horror",27-Mar-15,http://imdb.com/title/tt3235888/,0.090692076219,0.0627005121687,0.0,0.343171493338,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160089.0
784,Inside-Out,2421,100.934166667,95.8761616344,96.2624935397,95.7195552111,95.753714092,0.242372881356,413,Inside Out,http://www.movie-list.com/trailers/insideout,"Animation, Comedy",19-Jun-15,http://imdb.com/title/tt2096673/,0.0967678575239,0.0459547095118,0.0,0.184899917251,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90440272.0
785,Camp-X-Ray,3325,138.6385,135.921021459,122.835069767,143.175340608,132.997317266,0.484915035587,281,Camp X-Ray,http://www.movie-list.com/trailers/campxray,Drama,17-Oct-14,http://imdb.com/title/tt2994190/,0.0984113701121,0.065194375613,0.0,0.318462674924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.0
786,Appropriate-Behavior,2708,112.904458333,84.2119717248,81.5471323939,83.66045454,94.1126933089,0.979964492754,115,Appropriate Behavior,http://www.movie-list.com/trailers/appropriatebehavior,Comedy,TBA 2015,http://imdb.com/title/tt3077108/,0.0466586062782,0.0194283543069,0.00405482673218,0.145466555147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
787,Pompeii,3361,140.14,70.9290943005,62.0676273447,74.8410838866,74.0821425064,0.488499707602,285,Pompeii,http://www.movie-list.com/trailers/pompeii,"Action, Adventure, Drama",21-Feb-14,http://imdb.com/title/tt1921064/,0.150633425799,0.111880737244,0.0,0.445912812114,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10340823.0
788,Repentance,3611,150.567083333,95.2802159971,86.5107484756,99.0884612744,98.7476009622,0.492436388889,300,Repentance,http://www.movie-list.com/trailers/repentance,"Drama, Thriller",28-Feb-14,http://imdb.com/title/tt2012665/,0.126894995518,0.0794634274405,0.0,0.447854502303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501290.0
789,ACOD,4377,145.866666667,140.917799626,123.218006981,144.803299614,167.442109354,1.10328282828,132,A.C.O.D.,http://www.movie-list.com/trailers/acod,Comedy,4-Oct-13,http://imdb.com/title/tt1311060/,0.0578501589756,0.0172310438681,0.0,0.109426931745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19001.0
790,Ice-Age-Collision-Course,3521,146.813333333,139.178317116,175.714615072,119.766093542,143.460717213,0.40584525463,360,Ice Age: Collision Course,http://www.movie-list.com/trailers/iceagecollisioncourse,"Animation, Adventure, Comedy",22-Jul-16,http://imdb.com/title/tt3416828/,0.0951026352891,0.0671676450085,0.0,0.328787054034,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
791,The-Liberator,3370,140.515375,118.712521193,105.247894226,123.633888141,128.779239212,0.722944444444,192,The Liberator,http://www.movie-list.com/trailers/liberator,"Drama, Biography, History",3-Oct-14,http://imdb.com/title/tt2387513/,0.0958720696054,0.0517137803366,0.0,0.318461609236,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69992.0
792,Sex-Tape,4276,178.303125,128.807827178,124.177927859,124.377891235,163.870371807,0.573087134503,285,Sex Tape,http://www.movie-list.com/trailers/sextape,"Comedy, Drama",18-Jul-14,http://imdb.com/title/tt1956620/,0.107408234104,0.069260712672,0.0,0.328878281311,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14608152.0
793,The-Boy-Next-Door,3876,161.619791667,125.036580521,112.604971596,129.610703889,134.18834498,0.313597803347,478,The Boy Next Door,http://www.movie-list.com/trailers/boynextdoor,Thriller,23-Jan-15,http://imdb.com/title/tt3181822/,0.103873634041,0.0712760005724,0.0,0.327002386429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14910105.0
794,Dracula-Untold,3728,155.446958333,89.2634021597,89.1385800936,92.8841934778,71.0250789325,0.311286585366,492,Dracula Untold,http://www.movie-list.com/trailers/draculauntold,"Action, Adventure, Drama, Fantasy",10-Oct-14,http://imdb.com/title/tt0829150/,0.123597286194,0.0602598458246,0.0,0.256025592445,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23514615.0
795,Oblivion,3740,155.947458333,130.571234273,119.086997742,138.086679832,122.098680585,0.214869827586,725,Oblivion,http://www.movie-list.com/trailers/oblivion,,19-Apr-13,http://www.imdb.com/title/tt1483013/,0.102915855296,0.0591098458065,0.0,0.252668958625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37054485.0
796,A-Birders-Guide-to-Everything,3095,129.045583333,162.257434165,144.531836881,168.822267342,175.071905187,0.389998348577,328,A Birder's Guide to Everything,http://www.movie-list.com/trailers/birdersguidetoeverything,Comedy,21-Mar-14,http://imdb.com/title/tt1582465/,0.0816039271973,0.0474340497284,0.0,0.330033257063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
797,The-Identical,3609,150.483666667,78.7171886483,66.9683154494,82.0028337698,92.6727696283,0.454873611111,330,The Identical,http://www.movie-list.com/trailers/identical,"Drama, Musical",5-Sep-14,http://imdb.com/title/tt2326574/,0.0623148405994,0.0241590677389,0.0,0.121016192934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1587137.0
798,Steve-Jobs,1682,70.1117083333,37.9955844335,44.2623769767,35.1267964669,36.369565167,0.257078355457,226,Steve Jobs,http://www.movie-list.com/trailers/stevejobs,Biography,9-Oct-15,http://imdb.com/title/tt2080374/,0.0415516806892,0.0315360883131,0.0,0.118627232962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521522.0
799,Zootopia,2565,106.940166667,310.478865813,303.639884177,314.553436406,307.702081247,1.36697593897,71,Zootopia,http://www.movie-list.com/trailers/zootopia,"Animation, Action, Adventure",4-Mar-16,http://imdb.com/title/tt2948356/,0.059557754464,0.0376130900567,0.0,0.148973447233,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75063401.0
800,Night-at-the-Museum-Secret-of-the-Tomb,3385,141.141,62.7301502279,48.0454031724,66.2820183737,82.9985476697,0.529931918239,265,Night at the Museum: Secret of the Tomb,http://www.movie-list.com/trailers/nightatthemuseum3,"Adventure, Comedy, Family",19-Dec-14,http://imdb.com/title/tt2692250/,0.064855471094,0.0424171390721,0.0,0.195873330082,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17100520.0
801,Rob-the-Mob,3231,134.717916667,105.664983772,92.7943320853,109.632876887,119.072448939,0.6418671875,208,Rob the Mob,http://www.movie-list.com/trailers/robthemob,"Crime, Thriller, Drama",21-Mar-14,http://imdb.com/title/tt2481480/,0.138379624521,0.0577289562069,0.0,0.294182223194,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13833.0
802,Eden,3000,125.083291667,120.978919712,99.8219246001,129.162923971,134.416755067,0.374372997998,333,Eden,http://www.movie-list.com/trailers/eden,Drama,14-Nov-08,http://www.imdb.com/title/tt1020950/,0.0579441723233,0.035210255679,0.0,0.160287017661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.0
803,Nymphomaniac-Volume-I,2594,108.149708333,100.306958457,90.4638316504,101.41439771,120.500594042,0.742171690307,141,Nymphomaniac: Volume I,http://www.movie-list.com/trailers/nymphomaniac,Drama,21-Mar-14,http://imdb.com/title/tt1937390/,0.0884655915886,0.0450060609733,0.0,0.240931616877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158369.0
804,Wetlands,3615,150.583333333,137.958531695,138.095964687,132.023023013,168.281871413,0.491530054645,305,Wetlands,http://www.movie-list.com/trailers/wetlands,"Comedy, Drama",5-Sep-14,http://imdb.com/title/tt2524674/,0.088553766926,0.0543374621995,0.0,0.247268631828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6488.0
805,Strange-Magic,3697,154.154,81.3856470234,76.1440562844,85.2637228457,75.2314323644,0.419833333333,364,Strange Magic,http://www.movie-list.com/trailers/strangemagic,"Animation, Family, Fantasy ",23-Jan-15,http://imdb.com/title/tt4191054/,0.121801207759,0.0694042222014,0.0,0.317336877376,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5504441.0
806,Two-Night-Stand,3600,150.108291667,90.7588081917,79.1679179342,95.9143045542,94.6826381393,0.769767271157,193,Two Night Stand,http://www.movie-list.com/trailers/twonightstand,"Comedy, Romance",26-Sep-14,http://imdb.com/title/tt2140619/,0.0767741203787,0.0315784042825,0.0,0.213491402844,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600.0
807,Sinister-2,4577,152.533333333,93.5808583486,86.1534220521,99.1167236875,84.6323130936,0.4191272052,359,Sinister 2,http://www.movie-list.com/trailers/sinister2,Horror,21-Aug-15,http://imdb.com/title/tt2752772/,0.0934152944255,0.0769216818971,0.0,0.380585664061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10542116.0
808,The-Martian,4745,197.864333333,75.7027527365,74.7663139205,75.3816607696,79.8777774902,0.430422484985,444,The Martian,http://www.movie-list.com/trailers/martian,,2-Oct-15,http://imdb.com/title/tt3659388/,0.126300574344,0.0801366488612,0.0,0.368598424199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54308575.0
809,The-Intern,3646,152.026875,167.881248621,167.525100962,165.251797138,182.501675646,0.866713631985,173,The Intern,http://www.movie-list.com/trailers/intern,Comedy,25-Sep-15,http://imdb.com/title/tt2361509/,0.0584404392723,0.0234885138802,0.0,0.106719533224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17728313.0
810,Endless-Love,4122,137.504033333,119.011409007,100.115470047,125.439041502,135.562961827,0.274643830948,489,Endless Love,http://www.movie-list.com/trailers/endlesslove,"Drama, Romance",14-Feb-14,http://imdb.com/title/tt2318092/,0.0619192627061,0.0320854841414,0.0,0.136575597411,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14407605.0
811,Band-of-Robbers,2215,92.34225,69.1772086477,57.7951157061,71.0522063425,89.426345966,1.40439778646,64,Band of Robbers,http://www.movie-list.com/trailers/bandofrobbers,"Adventure, Comedy, Crime",15-Jan-16,http://imdb.com/title/tt4048668/,0.0874849482544,0.0503606270712,0.0,0.176161576966,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
812,Black-or-White,3434,143.184708333,156.309609554,139.698892102,159.449605096,183.830636077,0.419271733539,324,Black or White,http://www.movie-list.com/trailers/blackorwhite,Drama,30-Jan-15,http://imdb.com/title/tt2883434/,0.0716879840785,0.0324161775517,0.0,0.151133395054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456000.0
813,Old-Fashioned,3374,140.682208333,97.1859302208,79.3963888022,102.460814573,116.753082922,0.46862191358,297,Old Fashioned,http://www.movie-list.com/trailers/oldfashioned,"Drama, Romance",13-Feb-15,http://imdb.com/title/tt2048824/,0.0823708236948,0.0421992076968,0.0,0.199084005612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38965.0
814,Fed-Up,3481,145.145,164.522845634,150.886854577,168.700897713,178.906472305,0.475559543919,296,Fed Up,http://www.movie-list.com/trailers/fedup,Documentary,9-May-14,http://imdb.com/title/tt2381335/,0.0768660627589,0.0411372108142,0.0,0.29691341449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,126028.0
815,Beneath-the-Harvest-Sky,2507,104.521083333,83.2128725329,80.4555233471,83.5280505754,88.8925519006,0.705302298851,145,Beneath the Harvest Sky,http://www.movie-list.com/trailers/beneaththeharvestsky,Drama,2-May-14,http://imdb.com/title/tt2313896/,0.131088812852,0.0851225614511,0.0,0.487605697995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16768.0
816,The-Rewrite,3440,143.434958333,118.467785498,115.967053107,119.975834388,117.363320509,0.782658014572,183,The Rewrite,http://www.movie-list.com/trailers/rewrite,"Comedy, Romance",TBA 2015,http://imdb.com/title/tt2509850/,0.118439740042,0.0297687536594,0.0,0.240761483081,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817,The-Search-for-General-Tso,3808,158.783625,148.26406623,123.896097277,152.538568373,190.275290516,0.541638936291,293,The Search for General Tso,http://www.movie-list.com/trailers/searchforgeneraltso,"Documentary, Comedy, History",2-Jan-15,http://imdb.com/title/tt3576038/,0.103426970057,0.052773571847,0.0,0.304172670487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9600.0
818,Term-Life,3676,153.278125,120.001003618,113.412831711,122.121106098,126.463324037,0.529013333333,275,Term Life,http://www.movie-list.com/trailers/termlife,"Crime, Drama",1-Mar-16,http://imdb.com/title/tt2978102/,0.115906640882,0.0661681861319,0.0,0.402682921375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13040.0
819,3-Days-to-Kill,3480,145.103291667,123.656512961,106.704743429,128.849704589,141.470952251,0.240362548692,599,3 Days to Kill,http://www.movie-list.com/trailers/3daystokill,"Action, Drama, Thriller",21-Feb-14,http://imdb.com/title/tt2172934/,0.162241930152,0.0948918751021,0.0,0.640793764665,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12242218.0
820,The-Battle-of-Tabato,2571,102.8,184.256642614,180.599221913,183.523331972,197.783678213,2.77189189189,37,The Battle of Tabato,http://www.movie-list.com/trailers/battleoftabato,Drama,TBA 2014,http://imdb.com/title/tt2671652/,0.0545500769802,0.0295171913011,0.0,0.190033557647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
821,Stuck-In-Love,3387,141.224416667,120.302175658,105.272333237,123.271562501,144.525158474,0.614784508076,227,Stuck In Love,http://www.movie-list.com/trailers/stuckinlove,"Comedy, Drama",14-Jun-13,http://imdb.com/title/tt2205697/,0.206476023806,0.0833183445184,0.0,0.463960803339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34967.0
822,Force-Majeure,3184,132.757625,192.448047842,194.188753609,192.55180834,187.518578011,1.376375,96,Force Majeure,http://www.movie-list.com/trailers/forcemajeure,"Comedy, Drama",24-Oct-14,http://imdb.com/title/tt3630276/,0.0850926760866,0.0768182848566,0.0,0.303890296216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
823,Penthouse-North,2539,101.52,106.40663049,110.355919409,103.667563562,110.249003224,0.614901960784,153,Penthouse North,http://www.movie-list.com/trailers/penthousenorth,Thriller,4-Jan-14,http://imdb.com/title/tt2055709/,0.135873628415,0.0802470105106,0.0,0.325877145826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
824,Ex-Machina,2975,124.040583333,81.7252958772,78.079502565,84.6823301393,76.1298663922,0.340405060353,359,Ex Machina,http://www.movie-list.com/trailers/exmachina,,10-Apr-15,http://imdb.com/title/tt0470752/,0.122162934217,0.0881469545548,0.0,0.437124762579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
825,Cloudy-With-a-Chance-of-Meatballs-2,3061,127.6275,110.54017627,101.825247396,113.935638322,116.003422179,0.40941438172,310,Cloudy With a Chance of Meatballs 2,http://www.movie-list.com/trailers/cloudywithachanceofmeatballs2,"Animation, Comedy, Family",27-Sep-13,http://imdb.com/title/tt1985966/,0.120177453756,0.0597213104722,0.0,0.333483031914,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34017930.0
826,Horrible-Bosses-2,2403,100.183416667,59.965412143,52.7774578827,61.2485264158,72.2574120682,0.617614790287,151,Horrible Bosses 2,http://www.movie-list.com/trailers/horriblebosses2,Comedy,26-Nov-14,http://imdb.com/title/tt2170439/,0.0757741798179,0.0441106713828,0.0,0.172824711922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15457418.0
827,The-Art-of-the-Steal,3542,147.689208333,107.309428242,113.174754469,105.382137142,101.948944109,0.385665244969,381,The Art of the Steal,http://www.movie-list.com/trailers/artofthesteal,Comedy,14-Mar-14,http://imdb.com/title/tt2172985/,0.0485078969742,0.0193740513706,0.0,0.117394684514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39670.0
828,Paul-Blart-Mall-Cop-2,3857,160.827333333,205.651439388,202.01118918,204.340009585,222.129029083,0.321686613475,470,Paul Blart: Mall Cop 2,http://www.movie-list.com/trailers/paulblart2,Comedy,17-Apr-15,http://imdb.com/title/tt3450650/,0.153849746936,0.0924732905371,0.0,0.424487638015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23762435.0
829,Shrek-2,2038,67.9679,73.8874812149,55.7335245483,82.0031133073,79.7623089129,0.6131125,104,Shrek 2,http://www.movie-list.com/trailers/shrek2,"Animation, Adventure, Comedy ",21-May-04,,0.0632256138617,0.0272509464893,0.0,0.126498693658,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
830,Bears,3841,160.16,166.422001605,158.43493784,170.783781817,165.050164549,0.272423148148,585,Bears,http://www.movie-list.com/trailers/bears,Documentary,18-Apr-14,http://imdb.com/title/tt2458776/,0.0673367816134,0.0360461735661,0.0,0.268303968001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4776267.0
831,Captain-America-The-Winter-Soldier,3612,150.608791667,111.809570334,114.264017124,110.863052124,110.346000169,0.276727762172,534,Captain America: The Winter Soldier,http://www.movie-list.com/trailers/captainamerica2,,3-Apr-14,http://imdb.com/title/tt1843866/,0.106478778068,0.049258221531,0.0,0.276402332618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95023721.0
